,REVENUE,CROSS_SELL_SUCCESS,NAME,EMAIL,FIRST_NAME,FAMILY_NAME,TOTAL_MEALS_ORDERED,UNIQUE_MEALS_PURCH,CONTACTS_W_CUSTOMER_SERVICE,PRODUCT_CATEGORIES_VIEWED,AVG_TIME_PER_SITE_VISIT,MOBILE_NUMBER,CANCELLATIONS_BEFORE_NOON,CANCELLATIONS_AFTER_NOON,TASTES_AND_PREFERENCES,MOBILE_LOGINS,PC_LOGINS,WEEKLY_PLAN,EARLY_DELIVERIES,LATE_DELIVERIES,PACKAGE_LOCKER,REFRIGERATED_LOCKER,FOLLOWED_RECOMMENDATIONS_PCT,AVG_PREP_VID_TIME,LARGEST_ORDER_SIZE,MASTER_CLASSES_ATTENDED,MEDIAN_MEAL_RATING,AVG_CLICKS_PER_VISIT,TOTAL_PHOTOS_VIEWED,ln_REVENUE,ln_AVG_TIME_PER_SITE_VISIT,ln_AVG_PREP_VID_TIME,ln_TOTAL_MEALS_ORDERED,ln_UNIQUE_MEALS_PURCH,ln_CONTACTS_W_CUSTOMER_SERVICE,ln_WEEKLY_PLAN,ln_TOTAL_PHOTOS_VIEWED
1590,3105.0,0,Moro,moro@protonmail.com,Moro,Moro,258,7,7,8,128.01,0,1,0,1,6,2,13,2,2,0,0,10,163.6,6,1,4,9,208,8.040768994367578,4.852108385868018,5.097424424168647,5.552959584921617,1.9459101490553132,1.9459101490553132,2.5649493574615367,5.337538079701318
1591,1379.0,0,Morrec,morrec@merck.com,Morrec,Morrec,79,6,3,2,203.03,1,0,0,0,6,2,7,0,11,1,0,10,89.2,3,0,2,16,47,7.229113877793302,5.31335375137415,4.490881039585964,4.3694478524670215,1.791759469228055,1.0986122886681098,1.9459101490553132,3.8501476017100584
1592,2662.5,0,Morya Frey,morya.frey@yahoo.com,Morya,Frey,188,3,8,8,82.96,1,0,1,1,6,2,8,0,0,1,0,30,141.8,3,1,3,13,150,7.88702081001768,4.418358563921272,4.954417614098027,5.236441962829949,1.0986122886681098,2.0794415416798357,2.0794415416798357,5.0106352940962555
1593,1487.5,0,Munda,munda@protonmail.com,Munda,Munda,16,1,11,3,226.16,1,0,0,1,6,1,0,5,4,0,0,10,111.2,2,0,2,16,0,7.304852137419785,5.421242713385335,4.711330381816482,2.772588722239781,0.0,2.3978952727983707,0.0,0.0
1594,1370.0,0,Murch,murch@protonmail.com,Murch,Murch,40,4,7,4,91.4,1,0,0,1,5,1,8,0,5,1,0,10,86.0,2,0,3,15,0,7.222566018822171,4.515245478460105,4.454347296253507,3.6888794541139363,1.3862943611198906,1.9459101490553132,2.0794415416798357,0.0
1595,1810.0,0,Murmison,murmison@yahoo.com,Murmison,Murmison,63,3,9,2,119.2,1,1,0,1,5,2,2,0,2,0,0,10,165.9,6,0,3,13,122,7.501082124259871,4.7808027546312495,5.111385197196399,4.143134726391533,1.0986122886681098,2.1972245773362196,0.6931471805599453,4.804021044733257
1596,2962.5,0,Mya Stone,mya.stone@yahoo.com,Mya,Stone,192,9,7,7,101.37,1,1,0,1,5,1,0,5,10,1,1,30,146.0,4,1,3,13,0,7.993788785443386,4.618777189394308,4.983606621708336,5.2574953720277815,2.1972245773362196,1.9459101490553132,0.0,0.0
1597,3120.0,0,Mylenda Caron,mylenda.caron@visa.com,Mylenda,Caron,128,5,8,6,101.25,1,5,0,1,4,1,0,0,1,1,1,20,166.0,5,1,4,11,292,8.045588280803528,4.617592705986649,5.111987788356544,4.852030263919617,1.6094379124341003,2.0794415416798357,0.0,5.676753802268282
1598,1857.0,0,Myles,myles@chevron.com,Myles,Myles,104,6,6,3,86.56,1,2,0,0,5,1,1,0,2,1,0,20,148.9,5,1,3,11,0,7.526717561352706,4.460837815098172,5.003274939689963,4.6443908991413725,1.791759469228055,1.791759469228055,0.0,0.0
1599,970.0,0,Myles Smallwood,myles.smallwood@yahoo.com,Myles,Smallwood,16,2,12,2,106.0,0,0,0,0,7,2,11,8,1,1,0,10,86.4,2,0,3,12,0,6.877296071497429,4.663439094112067,4.45898767581001,2.772588722239781,0.6931471805599453,2.4849066497880004,2.3978952727983707,0.0
1600,2520.0,0,Myrcella Baratheon,myrcella.baratheon@protonmail.com,Myrcella,Baratheon,120,3,7,10,123.96,1,0,0,1,5,2,4,0,0,1,1,20,195.9,6,1,3,12,0,7.832014180505469,4.819958932919548,5.277604324950495,4.787491742782046,1.0986122886681098,1.9459101490553132,1.3862943611198906,0.0
1601,2662.5,0,Myrtle,myrtle@amex.com,Myrtle,Myrtle,108,5,7,3,102.62,1,1,0,0,6,1,0,0,4,0,0,30,198.3,7,1,3,13,344,7.88702081001768,4.631032845513819,5.28978103552575,4.68213122712422,1.6094379124341003,1.9459101490553132,0.0,5.840641657373398
1602,1415.0,0,Nage,nage@protonmail.com,Nage,Nage,34,3,6,2,78.36,1,0,0,1,6,1,12,7,2,0,0,30,89.4,3,1,3,12,0,7.254884810077338,4.36131359307634,4.493120682179469,3.5263605246161616,1.0986122886681098,1.791759469228055,2.4849066497880004,0.0
1603,1810.0,0,Nan,nan@protonmail.com,Nan,Nan,47,6,4,10,84.63,1,1,1,0,6,2,0,0,3,0,0,30,169.0,5,1,3,13,0,7.501082124259871,4.438288813682014,5.1298987149230735,3.8501476017100584,1.791759469228055,1.3862943611198906,0.0,0.0
1604,1325.0,0,Ned (ferryman),ned.(ferryman)@yahoo.com,Ned,,42,2,3,10,76.8,1,0,0,1,5,1,3,0,1,0,0,10,97.0,3,0,3,11,0,7.1891677384203225,4.341204640153626,4.574710978503383,3.7376696182833684,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0
1605,1600.0,0,Nella,nella@yahoo.com,Nella,Nella,50,3,7,2,88.5,1,3,0,1,5,1,52,3,3,0,0,20,188.2,6,2,3,14,0,7.3777589082278725,4.483002552013883,5.23750522715128,3.912023005428146,1.0986122886681098,1.9459101490553132,3.9512437185814275,0.0
1606,3480.0,0,Nettles,nettles@protonmail.com,Nettles,Nettles,108,4,8,10,72.41,0,0,0,1,6,2,8,2,3,0,0,20,157.7,4,1,3,15,394,8.15478757276852,4.28234441140073,5.060694493968993,4.68213122712422,1.3862943611198906,2.0794415416798357,2.0794415416798357,5.976350909297934
1607,1700.0,0,Nissa Nissa,nissa.nissa@live.com,Nissa,Nissa,77,3,7,10,108.67,1,2,0,1,6,1,22,0,1,1,0,10,143.0,6,1,3,13,0,7.438383530044307,4.68831576707476,4.962844630259907,4.343805421853684,1.0986122886681098,1.9459101490553132,3.091042453358316,0.0
1608,2505.0,0,Nolla,nolla@gmail.com,Nolla,Nolla,79,2,5,1,113.16,1,0,0,0,5,1,5,0,0,1,1,10,189.4,6,1,3,15,44,7.826044013518965,4.728802746433367,5.243861180751978,4.3694478524670215,0.6931471805599453,1.6094379124341003,1.6094379124341003,3.784189633918261
1609,1130.0,0,Norne Goodbrother,norne.goodbrother@visa.com,Norne,Goodbrother,28,2,5,9,217.5,1,1,0,1,5,1,14,0,1,0,0,20,98.8,2,0,3,14,0,7.029972911706386,5.382198850528739,4.593097604753822,3.332204510175204,0.6931471805599453,1.6094379124341003,2.6390573296152584,0.0
1610,1390.0,0,Norren,norren@protonmail.com,Norren,Norren,40,5,4,10,104.0,1,0,1,1,5,1,21,2,13,0,0,20,110.9,3,0,2,18,82,7.237059026124737,4.6443908991413725,4.7086288943563215,3.6888794541139363,1.6094379124341003,1.3862943611198906,3.044522437723423,4.406719247264253
1611,1900.0,0,Nute,nute@protonmail.com,Nute,Nute,47,8,6,3,103.08,1,1,0,0,6,2,1,0,6,0,0,20,186.7,5,3,2,15,0,7.549609165154532,4.635505385784164,5.2295030505476765,3.8501476017100584,2.0794415416798357,1.791759469228055,0.0,0.0
1612,1200.0,0,Nymeria,nymeria@homedepot.com,Nymeria,Nymeria,62,3,4,8,123.8,0,2,0,0,6,2,2,2,2,1,1,10,105.3,3,0,1,16,0,7.090076835776092,4.818667360250496,4.6568134191399295,4.127134385045092,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.0
1613,1350.0,0,Nysterica,nysterica@mcdonalds.com,Nysterica,Nysterica,48,2,5,3,93.82,1,0,0,1,5,1,39,0,2,0,0,10,186.6,6,0,3,14,657,7.2078598714324755,4.541378052900312,5.228967288413243,3.871201010907891,0.6931471805599453,1.6094379124341003,3.6635616461296463,6.48768401848461
1614,3450.0,0,Obara Sand,obara.sand@yahoo.com,Obara,Sand,87,8,8,7,108.9,1,0,0,1,6,1,6,0,3,0,0,10,212.5,10,2,3,11,0,8.146129510025405,4.690430029938915,5.358941988364472,4.465908118654584,2.0794415416798357,2.0794415416798357,1.791759469228055,0.0
1615,1487.5,0,Ocley,ocley@protonmail.com,Ocley,Ocley,14,1,12,8,109.2,0,1,0,1,6,2,3,1,0,0,0,30,75.9,3,0,3,13,0,7.304852137419785,4.693181063310805,4.3294166844015844,2.6390573296152584,0.0,2.4849066497880004,1.0986122886681098,0.0
1616,1650.0,0,Ogo,ogo@protonmail.com,Ogo,Ogo,61,3,8,5,49.0,1,0,0,0,5,2,34,3,2,0,0,10,122.4,3,0,3,11,425,7.408530566894626,3.8918202981106265,4.807294370078226,4.110873864173311,1.0986122886681098,2.0794415416798357,3.5263605246161616,6.052089168924417
1617,1350.0,0,Orbert Caswell,orbert.caswell@protonmail.com,Orbert,Caswell,49,8,7,3,33.78,1,1,0,1,6,1,5,0,1,0,0,20,138.9,4,2,2,16,0,7.2078598714324755,3.519868911379654,4.933754249760298,3.8918202981106265,2.0794415416798357,1.9459101490553132,1.6094379124341003,0.0
1618,765.0,0,Orivel,orivel@ibm.com,Orivel,Orivel,14,3,11,2,182.47,1,0,0,1,5,1,5,0,0,0,0,20,130.6,4,0,1,18,0,6.639875833826536,5.206585775948444,4.8721392168423305,2.6390573296152584,1.0986122886681098,2.3978952727983707,1.6094379124341003,0.0
1619,1119.0,0,Ormond Westerling,ormond.westerling@verizon.com,Ormond,Westerling,49,8,5,7,95.95,0,3,1,0,5,1,38,0,0,1,0,30,93.6,2,0,2,17,72,7.020190708311925,4.563827222453709,4.539030383483547,3.8918202981106265,2.0794415416798357,1.6094379124341003,3.6375861597263857,4.276666119016055
1620,1310.0,0,Ossifer Plumm,ossifer.plumm@homedepot.com,Ossifer,Plumm,72,8,3,3,112.09,0,0,0,1,5,2,0,1,9,0,0,30,171.6,6,1,2,15,0,7.177782416195197,4.719302120033004,5.145166187053862,4.276666119016055,2.0794415416798357,1.0986122886681098,0.0,0.0
1621,1910.0,0,Ossy,ossy@protonmail.com,Ossy,Ossy,52,7,6,7,32.82,1,1,0,1,5,2,2,0,3,0,0,10,150.4,5,1,3,12,14,7.554858521040676,3.4910380856619447,5.0132984115157395,3.9512437185814275,1.9459101490553132,1.791759469228055,0.6931471805599453,2.6390573296152584
1622,1910.0,0,Othor,othor@gmail.com,Othor,Othor,84,4,7,2,84.37,1,1,0,0,6,1,4,0,2,0,0,10,169.2,6,1,3,13,0,7.554858521040676,4.435211888177536,5.1310814471721224,4.430816798843313,1.3862943611198906,1.9459101490553132,1.3862943611198906,0.0
1623,2089.0,0,Palla,palla@mmm.com,Palla,Palla,47,3,6,8,130.25,1,2,0,1,6,1,0,1,1,0,0,30,149.3,5,1,3,14,215,7.644440761556566,4.869455680633476,5.005957704545144,3.8501476017100584,1.0986122886681098,1.791759469228055,0.0,5.3706380281276624
1624,3217.5,0,Pate (Shermer's Grove),pate.(shermer's.grove)@visa.com,Pate,,96,3,8,10,117.3,0,3,0,0,6,1,10,0,3,1,0,30,154.2,4,1,4,10,164,8.076359939470281,4.76473475565943,5.038250461129229,4.564348191467836,1.0986122886681098,2.0794415416798357,2.302585092994046,5.099866427824199
1625,1800.0,0,Perwyn Frey,perwyn.frey@live.com,Perwyn,Frey,51,8,8,4,52.95,1,3,0,0,5,2,5,3,0,0,0,20,133.7,3,1,3,14,0,7.495541943884256,3.9693480720474157,4.895598484107897,3.9318256327243257,2.0794415416798357,2.0794415416798357,1.6094379124341003,0.0
1626,4725.0,0,Petyr Frey,petyr.frey@jnj.com,Petyr,Frey,151,7,9,7,138.91,1,2,0,1,5,2,0,6,7,0,0,20,171.0,4,1,4,10,436,8.460622839927844,4.933826241409298,5.14166355650266,5.017279836814924,1.9459101490553132,2.1972245773362196,0.0,6.077642243349034
1627,1375.0,0,Philip Plumm,philip.plumm@jnj.com,Philip,Plumm,32,4,6,5,145.75,1,1,0,1,5,1,13,0,5,0,0,10,134.4,5,1,3,15,541,7.226209010100671,4.981892825230601,4.900820428089049,3.4657359027997265,1.3862943611198906,1.791759469228055,2.5649493574615367,6.293419278846481
1628,2706.0,0,Pia,pia@gmail.com,Pia,Pia,71,2,6,3,171.82,1,0,0,0,5,2,45,6,4,1,0,10,198.1,6,1,3,13,288,7.903226808730733,5.14644741720991,5.288771953704505,4.2626798770413155,0.6931471805599453,1.791759469228055,3.8066624897703196,5.662960480135946
1629,1480.0,0,Poetess,poetess@gmail.com,Poetess,Poetess,61,4,7,7,113.35,1,0,0,1,6,2,45,0,2,1,0,30,107.5,4,0,3,15,0,7.299797366758161,4.730480376953538,4.677490847567717,4.110873864173311,1.3862943611198906,1.9459101490553132,3.8066624897703196,0.0
1630,1350.0,0,Pollitor,pollitor@yahoo.com,Pollitor,Pollitor,29,4,7,7,111.2,1,0,0,1,6,1,0,0,1,1,1,10,146.9,5,0,2,16,0,7.2078598714324755,4.711330381816482,4.989752083179832,3.367295829986474,1.3862943611198906,1.9459101490553132,0.0,0.0
1631,2745.0,0,Polliver,polliver@yahoo.com,Polliver,Polliver,89,4,7,6,112.57,1,0,0,1,5,1,0,8,2,0,0,20,157.4,5,1,4,10,53,7.917536353943631,4.7235752503667126,5.058790335983303,4.48863636973214,1.3862943611198906,1.9459101490553132,0.0,3.970291913552122
1632,7473.375,0,Poxy Tym,poxy.tym@intel.com,Poxy,Tym,91,1,7,2,33.0,1,0,0,1,6,2,4,4,3,0,0,10,190.2,5,2,3,14,0,8.919101983321625,3.4965075614664802,5.24807615011129,4.51085950651685,0.0,1.9459101490553132,1.3862943611198906,0.0
1633,3045.0,0,Puckens,puckens@gmail.com,Puckens,Puckens,101,5,9,5,102.25,1,1,0,0,6,2,0,4,7,0,0,10,205.2,5,1,4,8,0,8.021256180143997,4.627420794922911,5.323985113296614,4.61512051684126,1.6094379124341003,2.1972245773362196,0.0,0.0
1634,1225.0,0,Pudding,pudding@yahoo.com,Pudding,Pudding,26,9,6,2,108.4,1,0,1,1,5,1,24,0,1,1,1,30,229.0,9,0,3,12,0,7.110696122978827,4.685828089005546,5.43372200355424,3.258096538021482,2.1972245773362196,1.791759469228055,3.1780538303479458,0.0
1635,3562.5,0,Puddingfoot,puddingfoot@protonmail.com,Puddingfoot,Puddingfoot,223,6,8,6,93.1,1,0,0,1,5,2,6,2,1,0,0,10,219.7,7,1,4,10,320,8.178217824576906,4.533674184283021,5.392262979390565,5.407171771460119,1.791759469228055,2.0794415416798357,1.791759469228055,5.768320995793772
1636,1410.0,0,Pycelle,pycelle@hotmail.com,Pycelle,Pycelle,40,5,6,8,92.6,1,2,0,1,5,1,0,4,1,1,1,30,93.6,2,0,2,15,0,7.251344983372214,4.528289141652134,4.539030383483547,3.6888794541139363,1.6094379124341003,1.791759469228055,0.0,0.0
1637,1150.0,0,Pyg,pyg@disney.com,Pyg,Pyg,107,4,4,7,53.2,1,0,0,1,6,2,7,0,0,1,1,20,121.6,4,1,2,17,0,7.047517221357296,3.9740583963475986,4.800736969532067,4.672828834461906,1.3862943611198906,1.3862943611198906,1.9459101490553132,0.0
1638,4275.0,0,Pypar,pypar@protonmail.com,Pypar,Pypar,119,5,8,1,100.67,1,0,0,1,6,1,15,4,6,0,0,30,174.3,6,1,4,10,284,8.360539381370861,4.611847840741332,5.160777952525975,4.77912349311153,1.6094379124341003,2.0794415416798357,2.70805020110221,5.648974238161206
1639,1600.0,0,Qotho,qotho@yahoo.com,Qotho,Qotho,45,2,6,3,84.0,1,1,0,1,6,2,0,7,3,0,0,30,200.7,6,0,2,17,0,7.3777589082278725,4.430816798843313,5.301811255802292,3.8066624897703196,0.6931471805599453,1.791759469228055,0.0,0.0
1640,1730.0,0,Quaithe,quaithe@chevron.com,Quaithe,Quaithe,66,3,4,9,144.37,0,3,0,1,6,1,2,0,0,0,0,20,120.0,4,0,4,10,98,7.455876687491824,4.972379448641723,4.787491742782046,4.189654742026425,1.0986122886681098,1.3862943611198906,0.6931471805599453,4.584967478670572
1641,2885.75,0,Quaro,quaro@exxon.com,Quaro,Quaro,46,1,7,4,31.0,1,1,0,1,6,1,6,0,4,1,0,20,136.3,4,2,2,17,70,7.967540110495022,3.4339872044851463,4.914858338702487,3.828641396489095,0.0,1.9459101490553132,1.791759469228055,4.248495242049359
1642,2132.0,0,Quellon Botley,quellon.botley@gmail.com,Quellon,Botley,59,5,7,1,102.4,1,0,0,0,4,1,8,2,1,1,0,30,168.0,5,1,3,14,0,7.664815785285735,4.628886712605407,5.123963979403259,4.07753744390572,1.6094379124341003,1.9459101490553132,2.0794415416798357,0.0
1643,1640.0,0,Quent,quent@gmail.com,Quent,Quent,50,4,8,1,120.34,0,3,0,1,6,1,0,2,1,0,0,30,175.2,6,0,3,14,0,7.402451520818244,4.790321069792205,5.165928178502291,3.912023005428146,1.3862943611198906,2.0794415416798357,0.0,0.0
1644,1400.0,0,Quenton Greyjoy,quenton.greyjoy@ibm.com,Quenton,Greyjoy,70,9,6,7,140.25,1,0,0,0,6,2,47,0,3,0,0,30,160.1,4,0,2,18,0,7.24422751560335,4.943426544402806,5.075798620002669,4.248495242049359,2.1972245773362196,1.791759469228055,3.8501476017100584,0.0
1645,5829.0,0,Quentyn Blackwood,quentyn.blackwood@yahoo.com,Quentyn,Blackwood,244,4,7,2,133.91,1,1,2,1,5,1,13,0,3,0,0,10,282.2,10,1,4,10,424,8.67060073804555,4.897167932507474,5.642616039418714,5.497168225293202,1.3862943611198906,1.9459101490553132,2.5649493574615367,6.049733455231958
1646,970.0,0,Qyburn,qyburn@yahoo.com,Qyburn,Qyburn,13,4,11,5,10.33,1,1,0,0,5,1,12,0,3,0,0,30,134.4,4,1,1,17,0,6.877296071497429,2.3350522831315472,4.900820428089049,2.5649493574615367,1.3862943611198906,2.3978952727983707,2.4849066497880004,0.0
1647,3282.0,0,Racallio Ryndoon,racallio.ryndoon@gmail.com,Racallio,Ryndoon,61,8,8,1,73.25,1,2,1,0,6,1,0,0,0,1,0,30,183.6,6,1,3,14,288,8.096208271650037,4.293878247897177,5.21275947818639,4.110873864173311,2.0794415416798357,2.0794415416798357,0.0,5.662960480135946
1648,810.0,0,Ragwyle,ragwyle@protonmail.com,Ragwyle,Ragwyle,15,9,11,8,173.0,0,0,0,1,5,2,11,0,3,0,0,20,89.4,4,0,4,11,0,6.697034247666484,5.153291594497779,4.493120682179469,2.70805020110221,2.1972245773362196,2.3978952727983707,2.3978952727983707,0.0
1649,1854.0,0,Rainbow Knight,rainbow.knight@protonmail.com,Rainbow,Knight,40,2,8,8,33.1,1,0,1,1,6,1,10,3,6,0,0,10,126.6,4,1,3,14,16,7.5251007461258,3.4995332823830174,4.841032509710076,3.6888794541139363,0.6931471805599453,2.0794415416798357,2.302585092994046,2.772588722239781
1650,1099.0,0,Rakharo,rakharo@protonmail.com,Rakharo,Rakharo,91,5,6,7,75.62,1,1,0,1,5,2,1,1,8,0,0,30,90.4,4,0,2,17,41,7.002155954403621,4.325720798462787,4.504244267398131,4.51085950651685,1.6094379124341003,1.791759469228055,0.0,3.713572066704308
1651,1330.0,0,Raynard,raynard@yahoo.com,Raynard,Raynard,33,9,7,9,41.58,0,1,0,1,6,1,34,3,0,1,0,10,76.7,2,0,2,16,182,7.1929342212158,3.727619282429867,4.33990170837321,3.4965075614664802,2.1972245773362196,1.9459101490553132,3.5263605246161616,5.204006687076795
1652,1285.0,0,Redtusk,redtusk@protonmail.com,Redtusk,Redtusk,93,4,5,3,87.64,1,0,0,1,6,2,13,0,3,0,0,20,113.3,3,0,3,13,0,7.158513997329321,4.473237514727265,4.730039168033961,4.532599493153256,1.3862943611198906,1.6094379124341003,2.5649493574615367,0.0
1653,1135.0,0,Reek,reek@gmail.com,Reek,Reek,27,7,4,10,21.05,1,1,0,0,5,2,1,0,1,0,0,30,109.2,4,0,2,16,567,7.034387929915503,3.0469005601283903,4.693181063310805,3.295836866004329,1.9459101490553132,1.3862943611198906,0.0,6.340359303727752
1654,1430.0,0,Renfred Rykker,renfred.rykker@protonmail.com,Renfred,Rykker,43,6,5,4,258.95,1,0,0,1,5,2,32,2,2,0,0,30,147.3,3,2,2,16,0,7.265429723253953,5.556634992869901,4.9924713234685845,3.7612001156935624,1.791759469228055,1.6094379124341003,3.4657359027997265,0.0
1655,3240.0,0,Renly Baratheon,renly.baratheon@chevron.com,Renly,Baratheon,139,6,8,2,90.75,1,4,1,1,7,1,11,1,0,0,0,20,209.4,6,1,3,14,0,8.083328608786376,4.5081084731449605,5.3442462984364365,4.9344739331306915,1.791759469228055,2.0794415416798357,2.3978952727983707,0.0
1656,2222.5,0,Renly Norcross,renly.norcross@live.com,Renly,Norcross,38,1,8,7,35.0,1,1,0,1,5,2,25,1,0,0,0,10,123.6,4,1,2,16,0,7.70638796738806,3.5553480614894135,4.817050545023591,3.6375861597263857,0.0,2.0794415416798357,3.2188758248682006,0.0
1657,610.0,0,Rhaena Targaryen (daughter of Aegon III),rhaena.targaryen.(daughter.of.aegon.iii)@protonmail.com,Rhaena,Targaryen ,15,2,12,4,102.2,1,1,0,1,5,1,0,0,2,1,0,30,90.4,2,0,1,19,0,6.413458957167357,4.626931677769604,4.504244267398131,2.70805020110221,0.6931471805599453,2.4849066497880004,0.0,0.0
1658,2850.0,0,Rhaena Targaryen (daughter of Daemon),rhaena.targaryen.(daughter.of.daemon)@gmail.com,Rhaena,Targaryen ,65,3,6,9,110.05,0,3,0,1,5,2,0,0,7,1,0,30,232.7,7,1,3,14,0,7.955074273262696,4.70093480797247,5.449750070308246,4.174387269895637,1.0986122886681098,1.791759469228055,0.0,0.0
1659,2773.5,0,Rhogoro,rhogoro@protonmail.com,Rhogoro,Rhogoro,138,5,9,7,60.4,1,1,0,1,6,1,5,2,2,0,0,30,134.2,4,1,3,13,176,7.927865339495289,4.100989104940769,4.8993312245375815,4.927253685157205,1.6094379124341003,2.1972245773362196,1.6094379124341003,5.170483995038151
1660,1900.0,0,Rhonda Rowan,rhonda.rowan@gmail.com,Rhonda,Rowan,57,2,8,4,102.71,1,2,0,1,6,1,11,3,7,0,0,30,254.4,10,0,4,12,480,7.549609165154532,4.631909483177713,5.538907831465967,4.04305126783455,0.6931471805599453,2.0794415416798357,2.3978952727983707,6.173786103901937
1661,1230.0,0,Ricasso,ricasso@apple.com,Ricasso,Ricasso,58,4,4,5,81.6,1,0,0,1,5,1,35,4,3,0,0,30,216.8,9,0,3,13,0,7.114769448366463,4.401829261970061,5.378975269565491,4.060443010546419,1.3862943611198906,1.3862943611198906,3.5553480614894135,0.0
1662,2895.0,0,Rickard Tyrell,rickard.tyrell@protonmail.com,Rickard,Tyrell,115,4,6,2,156.17,1,1,0,1,6,2,8,1,1,0,0,20,174.0,5,0,3,12,0,7.970740390007095,5.050945157499754,5.159055299214529,4.74493212836325,1.3862943611198906,1.791759469228055,2.0794415416798357,0.0
1663,1770.0,0,Rob,rob@unitedtech.com,Rob,Rob,39,9,7,10,148.76,1,0,0,1,6,2,24,0,2,1,0,30,168.0,6,0,2,18,0,7.478734825567875,5.0023342690568695,5.123963979403259,3.6635616461296463,2.1972245773362196,1.9459101490553132,3.1780538303479458,0.0
1664,1150.0,0,Robert Arryn,robert.arryn@cisco.com,Robert,Arryn,60,7,4,8,58.0,1,1,0,1,5,2,15,0,6,0,0,20,78.9,3,0,2,16,0,7.047517221357296,4.060443010546419,4.368181227851829,4.0943445622221,1.9459101490553132,1.3862943611198906,2.70805020110221,0.0
1665,1290.0,0,Robin,robin@yahoo.com,Robin,Robin,33,6,3,2,90.71,1,0,0,1,5,2,9,0,2,0,0,10,114.4,4,0,2,16,0,7.162397497355718,4.507667604626853,4.739701078945697,3.4965075614664802,1.791759469228055,1.0986122886681098,2.1972245773362196,0.0
1666,3397.5,0,Rodrik Flint,rodrik.flint@protonmail.com,Rodrik,Flint,73,3,10,9,97.2,1,0,0,1,6,1,2,0,9,1,0,30,194.7,5,1,4,11,134,8.1307951460253,4.576770711466393,5.271459912378154,4.290459441148391,1.0986122886681098,2.302585092994046,0.6931471805599453,4.897839799950911
1667,983.0,0,Rodwell Stark,rodwell.stark@gmail.com,Rodwell,Stark,13,6,11,7,74.0,1,0,0,1,4,2,35,3,1,0,0,20,104.8,5,0,3,13,0,6.890609120147166,4.30406509320417,4.6520537718869415,2.5649493574615367,1.791759469228055,2.3978952727983707,3.5553480614894135,0.0
1668,1380.0,0,Roger of Pennytree,roger.of.pennytree@nike.com,Roger,of Pennytree,40,9,6,5,80.72,1,0,0,0,5,1,6,0,3,0,0,30,99.0,3,0,3,13,0,7.22983877815125,4.390986376045354,4.59511985013459,3.6888794541139363,2.1972245773362196,1.791759469228055,1.791759469228055,0.0
1669,1345.0,0,Roggo,roggo@cisco.com,Roggo,Roggo,35,3,5,9,72.0,1,0,0,0,5,2,0,0,2,0,0,10,84.5,4,0,2,16,0,7.20414929203594,4.276666119016055,4.436751534363128,3.5553480614894135,1.0986122886681098,1.6094379124341003,0.0,0.0
1670,1520.0,0,Rohanne Webber,rohanne.webber@yahoo.com,Rohanne,Webber,118,3,5,4,101.7,0,0,0,1,5,2,0,0,4,0,0,20,159.5,3,0,3,15,0,7.326465613840322,4.622027303054514,5.072043922224899,4.770684624465665,1.0986122886681098,1.6094379124341003,0.0,0.0
1671,2917.5,0,Rollam Westerling,rollam.westerling@jnj.com,Rollam,Westerling,246,12,7,2,240.9,1,0,1,0,5,2,20,0,7,0,0,20,240.3,8,2,2,17,0,7.978482364160711,5.484381909620826,5.481888142742423,5.5053315359323625,2.4849066497880004,1.9459101490553132,2.995732273553991,0.0
1672,3075.0,0,Ronel Rivers,ronel.rivers@yahoo.com,Ronel,Rivers,99,3,7,2,71.79,1,0,0,0,5,0,13,0,1,0,0,10,184.8,5,1,3,12,0,8.031060180240619,4.273745190588392,5.2192741592075835,4.59511985013459,1.0986122886681098,1.9459101490553132,2.5649493574615367,0.0
1673,1780.0,0,Ronnet Connington,ronnet.connington@travelers.com,Ronnet,Connington,70,3,8,1,83.74,1,0,0,1,6,2,14,0,1,1,1,10,134.2,5,1,3,13,0,7.484368643286131,4.4277167605909975,4.8993312245375815,4.248495242049359,1.0986122886681098,2.0794415416798357,2.6390573296152584,0.0
1674,1925.0,0,Roone,roone@yahoo.com,Roone,Roone,26,1,4,6,94.77,1,1,0,1,5,2,10,0,2,0,0,10,89.2,3,0,2,17,65,7.562681246721884,4.551452903482104,4.490881039585964,3.258096538021482,0.0,1.3862943611198906,2.302585092994046,4.174387269895637
1675,1850.0,0,Rorge,rorge@protonmail.com,Rorge,Rorge,41,5,7,5,140.67,1,0,0,0,5,1,6,0,8,0,0,30,170.9,5,0,3,14,194,7.52294091807237,4.946416721769604,5.141078590121546,3.713572066704308,1.6094379124341003,1.9459101490553132,1.791759469228055,5.267858159063328
1676,2975.0,0,Roro Uhoris,roro.uhoris@gmail.com,Roro,Uhoris,50,1,6,6,49.0,1,1,0,0,6,2,7,0,1,0,0,30,140.4,3,0,3,13,216,7.99799931797973,3.8918202981106265,4.944495491591711,3.912023005428146,0.0,1.791759469228055,1.9459101490553132,5.375278407684165
